353,Edgar Martinez,3B
1287,Charlie Hayes,3B
354,Steve Lyons,3B
1288,Lenny Harris,3B
355,Robin Ventura,3B
356,Craig Worthington,3B
357,Darnell Coles,3B
358,Gary Sheffield,3B
1289,Vance Law,3B
359,Rance Mulliniks,3B
1290,Jeff Hamilton,3B
360,Carlos Martinez,3B
1291,Ken Oberkfell,3B
361,Darrell Evans,3B
362,Tom Brookens,3B
363,Rick Schu,3B
1292,Jeff King,3B
1293,Mike Sharperson,3B
1294,Mike Schmidt,3B
1295,Mickey Hatcher,3B
1296,Denny Walling,3B
1297,Chico Walker,3B
364,Leo Gomez,3B
365,Scott Coolbaugh,3B
1298,Buddy Bell,3B
366,Jim Leyritz,3B
1299,Tim Flannery,3B
1300,Chris Brown,3B
367,Dean Palmer,3B
1301,Dave Hollins,3B
368,Eddie Williams,3B
369,Jeff Manto,3B
370,Mike Blowers,3B
1302,Craig Wilson,3B
371,Doug Strange,3B
372,Cal Ripken,SS
373,Tony Fernandez,SS
1303,Ozzie Smith,SS
374,Ozzie Guillen,SS
1304,Shawon Dunston,SS
1305,Barry Larkin,SS
375,Tony Phillips,SS
376,Alan Trammell,SS
377,Kurt Stillwell,SS
1306,Dickie Thon,SS
1307,Rafael Ramirez,SS
1308,Jay Bell,SS
378,Greg Gagne,SS
1309,Spike Owen,SS
379,Dick Schofield,SS
1310,Alfredo Griffin,SS
1311,Garry Templeton,SS
1312,Jose Uribe,SS
380,Mike Gallego,SS
1313,Kevin Elster,SS
381,Luis Rivera,SS
382,Felix Fermin,SS
383,Al Newman,SS
1314,Andres Thomas,SS
384,Alvaro Espinoza,SS
1315,Jeff Blauser,SS
385,Walt Weiss,SS
386,Bill Spiers,SS
1316,Tom Foley,SS
387,Omar Vizquel,SS
1317,Ernie Riles,SS
1318,Mariano Duncan,SS
388,Bill Pecota,SS
389,Carlos Baerga,SS
1319,Eric Yelding,SS
1320,Curtis Wilkerson,SS
390,Dale Sveum,SS
1321,Rafael Belliard,SS
391,Jeff Huson,SS
392,Donnie Hill,SS
1322,Steve Jeltz,SS
393,Travis Fryman,SS
1323,Dave Anderson,SS
1324,Luis Quinones,SS
394,Rey Quinones,SS
395,Jeff Kunkel,SS
396,Randy Velarde,SS
397,Rene Gonzales,SS
